State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Odisha,Boudh,Boudh,Cabbage,Other,FAQ,7/28/2023,3000,4000,4000
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,7/28/2023,3000,4000,4000
Odisha,Dhenkanal,Kamakhyanagar,Cabbage,Cabbage,FAQ,7/28/2023,4000,4500,4000
Odisha,Mayurbhanja,Baripada,Cabbage,Cabbage,FAQ,7/28/2023,3500,4000,3800
Odisha,Mayurbhanja,Saraskana,Cabbage,Cabbage,FAQ,7/28/2023,3500,4000,3800
Odisha,Nayagarh,Sarankul,Cabbage,Other,FAQ,7/28/2023,1900,2200,2100
Odisha,Rayagada,Rayagada,Cabbage,Cabbage,FAQ,7/28/2023,2400,2500,2500
Punjab,Bhatinda,Bathinda,Cabbage,Other,FAQ,7/28/2023,700,1000,700
Punjab,Bhatinda,Bhagta Bhai Ka,Cabbage,Other,FAQ,7/28/2023,2500,2500,2500
Punjab,Fatehgarh,Bassi Pathana,Cabbage,Cabbage,FAQ,7/28/2023,1500,2000,1800
Punjab,Fazilka,Jalalabad,Cabbage,Other,FAQ,7/28/2023,1000,1300,1100
Punjab,Hoshiarpur,Dasuya,Cabbage,Other,FAQ,7/28/2023,1600,2000,1800
Punjab,Hoshiarpur,Garh Shankar,Cabbage,Cabbage,FAQ,7/28/2023,700,1000,800
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cabbage,Other,FAQ,7/28/2023,1000,2600,1800
Punjab,Ropar (Rupnagar),Morinda,Cabbage,Cabbage,FAQ,7/28/2023,1500,2000,1800
Rajasthan,Bikaner,Bikaner(F&V),Cabbage,Other,FAQ,7/28/2023,2200,2400,2300
Rajasthan,Jaipur,Jaipur(F&V),Cabbage,Cabbage,FAQ,7/28/2023,1800,2200,2000
Rajasthan,Jalore,Jalore,Cabbage,Other,FAQ,7/28/2023,2500,3000,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cabbage,Other,FAQ,7/28/2023,800,1600,1200
Telangana,Hyderabad,Bowenpally,Cabbage,Cabbage,FAQ,7/28/2023,600,1300,1100
Telangana,Hyderabad,Gudimalkapur,Cabbage,Cabbage,FAQ,7/28/2023,800,1200,1000
Telangana,Hyderabad,Mahboob Manison,Cabbage,Cabbage,FAQ,7/28/2023,1100,1300,1200
Telangana,Karimnagar,Karimnagar,Cabbage,Cabbage,FAQ,7/28/2023,1400,1400,1400
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cabbage,Cabbage,FAQ,7/28/2023,2000,2500,2000
Telangana,Medak,Sangareddy,Cabbage,Cabbage,FAQ,7/28/2023,1200,1200,1200
Telangana,Ranga Reddy,Chevella,Cabbage,Cabbage,FAQ,7/28/2023,2000,2000,2000
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cabbage,Cabbage,FAQ,7/28/2023,1600,1600,1600
Telangana,Warangal,Warangal,Cabbage,Cabbage,FAQ,7/28/2023,1800,2000,1900
Tripura,Sepahijala,Bishramganj,Cabbage,Cabbage,FAQ,7/28/2023,6000,7000,7000
Uttar Pradesh,Aligarh,Aligarh,Cabbage,Cabbage,FAQ,7/28/2023,1550,1650,1600
Uttar Pradesh,Aligarh,Charra,Cabbage,Cabbage,FAQ,7/28/2023,1450,1550,1500
Uttar Pradesh,Auraiya,Dibiapur,Cabbage,Cabbage,FAQ,7/28/2023,1000,1200,1100
Uttar Pradesh,Badaun,Badayoun,Cabbage,Cabbage,FAQ,7/28/2023,1700,1840,1770
Uttar Pradesh,Etah,Kasganj,Cabbage,Cabbage,FAQ,7/28/2023,2050,2500,2310
Uttar Pradesh,Jalaun (Orai),Orai,Cabbage,Cabbage,FAQ,7/28/2023,1500,1700,1600
Uttar Pradesh,Muzaffarnagar,Kadhle,Cabbage,Cabbage,FAQ,7/28/2023,450,500,475
Uttar Pradesh,Muzaffarnagar,Kairana,Cabbage,Cabbage,FAQ,7/28/2023,1550,1600,1580
Uttar Pradesh,Rampur,Rampur,Cabbage,Cabbage,FAQ,7/28/2023,1800,1900,1860
Uttrakhand,Nanital,Haldwani,Cabbage,Other,FAQ,7/28/2023,1000,1500,1200
Uttrakhand,UdhamSinghNagar,Rudrapur,Cabbage,Other,FAQ,7/28/2023,8000,9000,8200
West Bengal,Burdwan,Durgapur,Cabbage,Other,FAQ,7/28/2023,2250,2500,2300
West Bengal,Darjeeling,Darjeeling,Cabbage,Other,FAQ,7/28/2023,2800,3000,2900
West Bengal,Darjeeling,Karsiyang(Matigara),Cabbage,Other,FAQ,7/28/2023,3500,4000,3800
West Bengal,Nadia,Kalyani,Cabbage,Other,FAQ,7/28/2023,2900,3100,3000
West Bengal,Nadia,Ranaghat,Cabbage,Other,FAQ,7/28/2023,2900,3050,3000
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Cabbage,Cabbage,FAQ,7/28/2023,3300,3500,3400
Bihar,Kishanganj,Bahadurganj,Cabbage,Cabbage,FAQ,7/29/2023,2000,2200,2100
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,7/29/2023,1000,1500,1350
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cabbage,Cabbage,FAQ,7/29/2023,1250,1500,1400
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cabbage,Other,FAQ,7/29/2023,2000,2700,2350
Gujarat,Gandhinagar,"Kalol(Veg,Market,Kalol)",Cabbage,Cabbage,FAQ,7/29/2023,1200,2000,1500
Gujarat,Junagarh,Talalagir,Cabbage,Other,FAQ,7/29/2023,2000,4000,3000
Gujarat,Navsari,Bilimora,Cabbage,Other,FAQ,7/29/2023,1000,2000,1500
Gujarat,Navsari,Navsari,Cabbage,Cabbage,FAQ,7/29/2023,1250,2000,1625
Gujarat,Porbandar,Porbandar,Cabbage,Cabbage,FAQ,7/29/2023,2000,2500,2250
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cabbage,Cabbage,FAQ,7/29/2023,1000,2500,1750
Gujarat,Rajkot,Morbi,Cabbage,Cabbage,FAQ,7/29/2023,2000,2500,2250
Gujarat,Vadodara(Baroda),Padra,Cabbage,Other,FAQ,7/29/2023,2000,2250,2125
Haryana,Ambala,Ambala Cantt.,Cabbage,Cabbage,FAQ,7/29/2023,600,1200,1000
Haryana,Ambala,Barara,Cabbage,Other,FAQ,7/29/2023,700,900,700
Haryana,Ambala,Naraingarh,Cabbage,Other,FAQ,7/29/2023,500,1500,1300
Haryana,Ambala,Shahzadpur,Cabbage,Cabbage,FAQ,7/29/2023,1500,1500,1500
Haryana,Bhiwani,Bhiwani,Cabbage,Other,FAQ,7/29/2023,2000,2800,2400
Haryana,Faridabad,Ballabhgarh,Cabbage,Other,FAQ,7/29/2023,1200,1800,1500
Haryana,Gurgaon,Pataudi,Cabbage,Other,FAQ,7/29/2023,1400,1600,1500
Haryana,Karnal,"New Grain Market(main), Karnal",Cabbage,Other,FAQ,7/29/2023,400,1000,700
Haryana,Kurukshetra,Ladwa,Cabbage,Cabbage,FAQ,7/29/2023,1500,1500,1500
Haryana,Kurukshetra,Shahabad,Cabbage,Cabbage,FAQ,7/29/2023,2000,2200,2100
Haryana,Mahendragarh-Narnaul,Mohindergarh,Cabbage,Cabbage,FAQ,7/29/2023,500,1200,850
Haryana,Mahendragarh-Narnaul,Narnaul,Cabbage,Other,FAQ,7/29/2023,1500,2000,2000
Haryana,Rewari,Kosli,Cabbage,Other,FAQ,7/29/2023,2000,2000,2000
Haryana,Sirsa,Sirsa,Cabbage,Cabbage,FAQ,7/29/2023,2000,2200,2100
Haryana,Sonipat,Ganaur,Cabbage,Cabbage,FAQ,7/29/2023,3000,4000,3500
Haryana,Yamuna Nagar,Jagadhri,Cabbage,Other,FAQ,7/29/2023,900,1000,1000
Haryana,Yamuna Nagar,Radaur,Cabbage,Other,FAQ,7/29/2023,1800,2000,1900
Himachal Pradesh,Solan,Solan,Cabbage,Other,FAQ,7/29/2023,2000,2500,2200
Karnataka,Chamrajnagar,Chamaraj Nagar,Cabbage,Cabbage,FAQ,7/29/2023,500,1200,900
Kerala,Alappuzha,Aroor,Cabbage,Other,FAQ,7/29/2023,2200,2400,2300
Kerala,Alappuzha,Chengannur,Cabbage,Other,FAQ,7/29/2023,3200,3500,3400
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,7/29/2023,3000,3600,3000
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,7/29/2023,1700,1900,1800
Kerala,Ernakulam,Aluva,Cabbage,Cabbage,FAQ,7/29/2023,2000,3000,2500
Kerala,Ernakulam,Angamaly,Cabbage,Cabbage,FAQ,7/29/2023,3000,4000,3500
Kerala,Ernakulam,Kothamangalam,Cabbage,Other,FAQ,7/29/2023,2500,3000,2800
Kerala,Ernakulam,Perumbavoor,Cabbage,Cabbage,FAQ,7/29/2023,2400,3400,2800
Kerala,Ernakulam,Piravam,Cabbage,Other,FAQ,7/29/2023,3500,5000,4000
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,7/29/2023,4000,5000,4200
Kerala,Idukki,Thodupuzha,Cabbage,Other,FAQ,7/29/2023,2500,3000,3000
Kerala,Idukki,Vandiperiyar,Cabbage,Other,FAQ,7/29/2023,1020,1020,1020
Kerala,Kasargod,Kanjangadu,Cabbage,Cabbage,FAQ,7/29/2023,2400,3000,2600
Kerala,Kasargod,Neeleswaram,Cabbage,Other,FAQ,7/29/2023,3200,3600,3400
Kerala,Kollam,Kottarakkara,Cabbage,Other,FAQ,7/29/2023,5000,5000,5000
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,7/29/2023,2400,2800,2600
Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,FAQ,7/29/2023,1900,2100,2000
Kerala,Kozhikode(Calicut),Perambra,Cabbage,Other,FAQ,7/29/2023,2500,2800,2600
Kerala,Kozhikode(Calicut),Thamarassery,Cabbage,Other,FAQ,7/29/2023,1800,2400,1900
Kerala,Malappuram,Kondotty,Cabbage,Other,FAQ,7/29/2023,2000,2200,2100
Kerala,Malappuram,Manjeri,Cabbage,Other,FAQ,7/29/2023,2300,2400,2350
Kerala,Thirssur,Chavakkad,Cabbage,Other,FAQ,7/29/2023,2000,3200,3000
Kerala,Thirssur,Thrissur,Cabbage,Cabbage,FAQ,7/29/2023,1400,1500,1400
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,Cabbage,FAQ,7/29/2023,3000,3000,3000
Kerala,Thiruvananthapuram,Neyyatinkara,Cabbage,Other,FAQ,7/29/2023,3300,4000,3600
Madhya Pradesh,Khargone,Khargone,Cabbage,Cabbage,FAQ,7/29/2023,500,1000,800
Maharashtra,Ahmednagar,Rahata,Cabbage,Other,FAQ,7/29/2023,500,500,500
Maharashtra,Ahmednagar,Rahuri,Cabbage,Other,FAQ,7/29/2023,500,1500,1000
Maharashtra,Kolhapur,Kolhapur,Cabbage,Other,FAQ,7/29/2023,600,1500,1000
Maharashtra,Nashik,Nasik,Cabbage,Other,FAQ,7/29/2023,835,1835,1170
Maharashtra,Pune,Khed(Chakan),Cabbage,Other,FAQ,7/29/2023,1000,1400,1200
Maharashtra,Pune,Pune(Khadiki),Cabbage,Other,FAQ,7/29/2023,800,1200,1000
Maharashtra,Pune,Pune(Moshi),Cabbage,Other,FAQ,7/29/2023,500,1000,750
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,FAQ,7/29/2023,1500,1500,1500
Maharashtra,Satara,Vai,Cabbage,Other,FAQ,7/29/2023,1000,1200,1100
Meghalaya,West Jaintia Hills,Jowai,Cabbage,Cabbage,FAQ,7/29/2023,3000,4000,3500
Nagaland,Kohima,Jalukie,Cabbage,Cabbage,FAQ,7/29/2023,10800,11000,10900
Odisha,Bargarh,Bargarh(Barapalli),Cabbage,Cabbage,FAQ,7/29/2023,2200,2400,2300
Odisha,Gajapati,Parlakhemundi,Cabbage,Other,FAQ,7/29/2023,1900,2000,2000
Odisha,Sundergarh,Bonai,Cabbage,Other,FAQ,7/29/2023,4000,5000,5000
Odisha,Sundergarh,Panposh,Cabbage,Other,FAQ,7/29/2023,2200,2600,2500
Punjab,Bhatinda,Bathinda,Cabbage,Other,FAQ,7/29/2023,700,1000,700
Punjab,Fazilka,Jalalabad,Cabbage,Other,FAQ,7/29/2023,1500,1600,1500
Punjab,Ropar (Rupnagar),Morinda,Cabbage,Cabbage,FAQ,7/29/2023,1500,2000,1800
Punjab,Tarntaran,Naushera Pannuan,Cabbage,Cabbage,FAQ,7/29/2023,1800,2000,1900
Rajasthan,Jalore,Jalore,Cabbage,Other,FAQ,7/29/2023,2500,3000,2800
Telangana,Hyderabad,Bowenpally,Cabbage,Cabbage,FAQ,7/29/2023,600,1500,1000
Telangana,Hyderabad,Gudimalkapur,Cabbage,Cabbage,FAQ,7/29/2023,1000,1500,1100
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cabbage,Cabbage,FAQ,7/29/2023,2000,3500,2500
Telangana,Medak,Vantamamidi,Cabbage,Cabbage,FAQ,7/29/2023,500,800,650
Telangana,Ranga Reddy,Chevella,Cabbage,Cabbage,FAQ,7/29/2023,2000,2000,2000
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cabbage,Cabbage,FAQ,7/29/2023,1800,1800,1800
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cabbage,Cabbage,FAQ,7/29/2023,1800,1800,1800
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cabbage,Cabbage,FAQ,7/29/2023,1800,1800,1800
Telangana,Warangal,Warangal,Cabbage,Cabbage,FAQ,7/29/2023,1200,1400,1300
Uttar Pradesh,Aligarh,Charra,Cabbage,Cabbage,FAQ,7/29/2023,1500,1600,1550
Uttar Pradesh,Auraiya,Achalda,Cabbage,Cabbage,FAQ,7/29/2023,2300,2400,2350
Uttar Pradesh,Barabanki,Barabanki,Cabbage,Cabbage,FAQ,7/29/2023,2400,2650,2450
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cabbage,Cabbage,FAQ,7/29/2023,1420,1500,1450
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cabbage,Cabbage,FAQ,7/29/2023,1450,1560,1490
West Bengal,Darjeeling,Karsiyang(Matigara),Cabbage,Other,FAQ,7/29/2023,3500,4000,3800
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,7/30/2023,2100,2500,2250
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cabbage,Cabbage,FAQ,7/30/2023,1000,3000,2000
Himachal Pradesh,Kullu,Bhuntar,Cabbage,Other,FAQ,7/30/2023,600,800,700
Himachal Pradesh,Mandi,Mandi(Takoli),Cabbage,Other,FAQ,7/30/2023,600,900,800
Kerala,Thirssur,Wadakkanchery,Cabbage,Cabbage,FAQ,7/30/2023,3200,3500,3500
Maharashtra,Ahmednagar,Rahata,Cabbage,Other,FAQ,7/30/2023,500,1000,700
Maharashtra,Kolhapur,Kolhapur,Cabbage,Other,FAQ,7/30/2023,600,1500,1000
Maharashtra,Pune,Khed(Chakan),Cabbage,Other,FAQ,7/30/2023,1000,1500,1250
Maharashtra,Pune,Pune,Cabbage,Other,FAQ,7/30/2023,600,1400,1000
Maharashtra,Pune,Pune(Khadiki),Cabbage,Other,FAQ,7/30/2023,800,1200,1000
Maharashtra,Pune,Pune(Moshi),Cabbage,Other,FAQ,7/30/2023,700,1000,850
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,FAQ,7/30/2023,1600,2000,1800
NCT of Delhi,Delhi,Keshopur,Cabbage,Cabbage,FAQ,7/30/2023,800,2400,1600
Rajasthan,Jalore,Jalore,Cabbage,Other,FAQ,7/30/2023,2500,3000,2800
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cabbage,Cabbage,FAQ,7/30/2023,1700,1700,1700
Telangana,Warangal,Warangal,Cabbage,Cabbage,FAQ,7/30/2023,1800,2000,1900
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Cabbage,Cabbage,FAQ,7/30/2023,1420,1500,1450
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cabbage,Cabbage,FAQ,7/30/2023,1430,1560,1490
Uttrakhand,Nanital,Haldwani,Cabbage,Other,FAQ,7/30/2023,800,2000,1500
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,FAQ,7/31/2023,1800,2300,2000
Gujarat,Anand,"Anand(Veg,Yard,Anand)",Cabbage,Cabbage,FAQ,7/31/2023,4500,5000,4800
Gujarat,Banaskanth,Deesa(Deesa Veg Yard),Cabbage,Other,FAQ,7/31/2023,2000,2750,2375
Gujarat,Dahod,Dahod(Veg. Market),Cabbage,Cabbage,FAQ,7/31/2023,1000,2200,1500
Gujarat,Junagarh,Talalagir,Cabbage,Other,FAQ,7/31/2023,1500,4000,2500
Gujarat,Morbi,Vankaner(Sub yard),Cabbage,Other,FAQ,7/31/2023,4000,4500,4250
Gujarat,Porbandar,Porbandar,Cabbage,Cabbage,FAQ,7/31/2023,2000,3000,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal),Cabbage,Cabbage,FAQ,7/31/2023,2000,3500,2750
Gujarat,Surat,Surat,Cabbage,Other,FAQ,7/31/2023,800,1800,1300
Gujarat,Surendranagar,Vadhvan,Cabbage,Cabbage,FAQ,7/31/2023,1500,2500,2000
Gujarat,Vadodara(Baroda),Padra,Cabbage,Other,FAQ,7/31/2023,1250,1500,1400
Haryana,Gurgaon,Gurgaon,Cabbage,Other,FAQ,7/31/2023,800,1200,1000
Haryana,Hissar,Hansi,Cabbage,Other,FAQ,7/31/2023,1500,1500,1500
Haryana,Kurukshetra,Shahabad,Cabbage,Cabbage,FAQ,7/31/2023,1500,2000,1700
Himachal Pradesh,Bilaspur,Bilaspur,Cabbage,Cabbage,FAQ,7/31/2023,1800,2200,2000
Himachal Pradesh,Hamirpur,Hamirpur,Cabbage,Other,FAQ,7/31/2023,2500,3000,2750
Himachal Pradesh,Kangra,Kangra,Cabbage,Other,FAQ,7/31/2023,2200,2400,2300
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,FAQ,7/31/2023,2400,2800,2600
Himachal Pradesh,Kangra,Palampur,Cabbage,Cabbage,FAQ,7/31/2023,2200,2500,2350
Himachal Pradesh,Kullu,Bhuntar,Cabbage,Other,FAQ,7/31/2023,600,800,700
Himachal Pradesh,Kullu,Kullu,Cabbage,Other,FAQ,7/31/2023,700,800,700
Himachal Pradesh,Mandi,Mandi(Takoli),Cabbage,Other,FAQ,7/31/2023,600,1200,800
Himachal Pradesh,Shimla,Shimla,Cabbage,Other,FAQ,7/31/2023,2000,2500,2100
Himachal Pradesh,Shimla,Shimla and Kinnaur(Rampur),Cabbage,Other,FAQ,7/31/2023,2000,2500,2200
Jammu and Kashmir,Kathua,Kathua,Cabbage,Other,FAQ,7/31/2023,2000,2200,2100
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,FAQ,7/31/2023,1000,1600,1200
Karnataka,Chamrajnagar,Chamaraj Nagar,Cabbage,Cabbage,FAQ,7/31/2023,800,1400,1100
Karnataka,Chamrajnagar,Gundlupet,Cabbage,Cabbage,FAQ,7/31/2023,1200,1200,1200
Karnataka,Chikmagalur,Chikkamagalore,Cabbage,Cabbage,FAQ,7/31/2023,834,834,834
Karnataka,Davangere,Honnali,Cabbage,Cabbage,Medium,7/31/2023,600,1000,800
Kerala,Alappuzha,Aroor,Cabbage,Other,FAQ,7/31/2023,2800,3000,2900
Kerala,Alappuzha,Chengannur,Cabbage,Other,FAQ,7/31/2023,2900,3200,3000
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,7/31/2023,3000,3500,3000
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,7/31/2023,1300,1500,1400
Kerala,Alappuzha,Mannar,Cabbage,Other,FAQ,7/31/2023,3000,3200,3100
Kerala,Ernakulam,Angamaly,Cabbage,Cabbage,FAQ,7/31/2023,3600,4600,4100
Kerala,Ernakulam,Moovattupuzha,Cabbage,Cabbage,FAQ,7/31/2023,2700,2900,2800
Kerala,Ernakulam,Perumbavoor,Cabbage,Cabbage,FAQ,7/31/2023,2500,3500,3000
Kerala,Ernakulam,Piravam,Cabbage,Other,FAQ,7/31/2023,3500,4500,4000
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,7/31/2023,3500,4400,3700
Kerala,Idukki,Adimali,Cabbage,Cabbage,FAQ,7/31/2023,4000,5000,4000
Kerala,Idukki,Thodupuzha,Cabbage,Other,FAQ,7/31/2023,2500,3000,3000
Kerala,Kasargod,Kanjangadu,Cabbage,Cabbage,FAQ,7/31/2023,2600,3200,2800
Kerala,Kollam,Kottarakkara,Cabbage,Other,FAQ,7/31/2023,5000,5000,5000
Kerala,Kottayam,Ettumanoor,Cabbage,Other,FAQ,7/31/2023,3000,3400,3200
Kerala,Kottayam,Pala,Cabbage,Cabbage,FAQ,7/31/2023,2200,3200,2500
Kerala,Kottayam,Thalayolaparambu,Cabbage,Cabbage,FAQ,7/31/2023,3000,3500,3300
Kerala,Kozhikode(Calicut),Perambra,Cabbage,Other,FAQ,7/31/2023,2500,3000,2600
Kerala,Malappuram,Kottakkal,Cabbage,Other,FAQ,7/31/2023,2700,2800,2750
Kerala,Malappuram,Manjeri,Cabbage,Other,FAQ,7/31/2023,2000,2100,2050
Kerala,Malappuram,Thirurrangadi,Cabbage,Other,FAQ,7/31/2023,2100,2400,2400
Kerala,Palakad,Koduvayoor,Cabbage,Other,FAQ,7/31/2023,1600,2500,2000
Kerala,Palakad,Palakkad,Cabbage,Cabbage,FAQ,7/31/2023,2000,2600,2400
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,7/31/2023,2000,2400,2200
Kerala,Thirssur,Chelakkara,Cabbage,Other,FAQ,7/31/2023,2500,2800,2600
Kerala,Thirssur,Kodungalloor,Cabbage,Other,FAQ,7/31/2023,2500,2500,2500
Kerala,Thiruvananthapuram,Aralamoodu,Cabbage,Cabbage,FAQ,7/31/2023,3500,3500,3500
Kerala,Thiruvananthapuram,Kattakada,Cabbage,Other,FAQ,7/31/2023,4000,4500,4500
Kerala,Thiruvananthapuram,Neyyatinkara,Cabbage,Other,FAQ,7/31/2023,3500,4000,3800
Kerala,Thiruvananthapuram,Vamanapuram,Cabbage,Cabbage,FAQ,7/31/2023,4000,4500,4200
Madhya Pradesh,Badwani,Badwani,Cabbage,Cabbage,FAQ,7/31/2023,1200,1200,1200
Madhya Pradesh,Dewas,Dewas(F&V),Cabbage,Other,FAQ,7/31/2023,500,1600,600
Madhya Pradesh,Khargone,Badwaha,Cabbage,Cabbage,FAQ,7/31/2023,1000,1650,1100
Madhya Pradesh,Khargone,Khargone,Cabbage,Cabbage,FAQ,7/31/2023,500,800,600
Maharashtra,Ahmednagar,Shrirampur,Cabbage,Other,FAQ,7/31/2023,600,700,650
Maharashtra,Pune,Pune,Cabbage,Other,FAQ,7/31/2023,800,1500,1150
Maharashtra,Pune,Pune(Khadiki),Cabbage,Other,FAQ,7/31/2023,800,1200,1000
Maharashtra,Pune,Pune(Moshi),Cabbage,Other,FAQ,7/31/2023,800,1000,900
Maharashtra,Pune,Pune(Pimpri),Cabbage,Other,FAQ,7/31/2023,1500,1700,1600
Maharashtra,Satara,Karad,Cabbage,Other,FAQ,7/31/2023,1000,1200,1200
Maharashtra,Sholapur,Akluj,Cabbage,Other,FAQ,7/31/2023,700,1100,1000
Meghalaya,East Khasi Hills,Shillong,Cabbage,Cabbage,FAQ,7/31/2023,1800,2000,1900
Nagaland,Kohima,Jalukie,Cabbage,Cabbage,FAQ,7/31/2023,10500,10700,10600
Nagaland,Kohima,Kohima,Cabbage,Cabbage,FAQ,7/31/2023,6000,6200,6100
Odisha,Bargarh,Attabira,Cabbage,Cabbage,FAQ,7/31/2023,1600,2000,1750
Odisha,Bargarh,Bargarh(Barapalli),Cabbage,Cabbage,FAQ,7/31/2023,2800,3000,2900
Odisha,Bhadrak,Sahidngar,Cabbage,Cabbage,FAQ,7/31/2023,2000,3000,2500
Odisha,Boudh,Boudh,Cabbage,Other,FAQ,7/31/2023,3500,4000,4000
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,7/31/2023,3000,3500,3500
Odisha,Gajapati,Parlakhemundi,Cabbage,Other,FAQ,7/31/2023,1900,2000,2000
Odisha,Ganjam,Bhanjanagar,Cabbage,Cabbage,FAQ,7/31/2023,2600,2800,2700
Odisha,Koraput,Koraput,Cabbage,Other,FAQ,7/31/2023,2500,2700,2600
Odisha,Koraput,Koraput(Semilguda),Cabbage,Other,FAQ,7/31/2023,2500,2700,2600
Odisha,Mayurbhanja,Baripada,Cabbage,Cabbage,FAQ,7/31/2023,3000,3500,3200
Odisha,Nayagarh,Bahadajholla,Cabbage,Other,FAQ,7/31/2023,2000,2400,2200
Odisha,Rayagada,Rayagada,Cabbage,Cabbage,FAQ,7/31/2023,1700,1800,1800
Odisha,Sundergarh,Panposh,Cabbage,Other,FAQ,7/31/2023,2400,2800,2700
Punjab,Barnala,Barnala,Cabbage,Other,FAQ,7/31/2023,1000,2600,1800
Punjab,Bhatinda,Bhagta Bhai Ka,Cabbage,Other,FAQ,7/31/2023,2500,2500,2500
Punjab,Fatehgarh,Bassi Pathana,Cabbage,Cabbage,FAQ,7/31/2023,1700,1900,1800
Punjab,Hoshiarpur,Garh Shankar,Cabbage,Cabbage,FAQ,7/31/2023,800,1200,1000
Punjab,Jalandhar,Jalandhar City(Jalandhar),Cabbage,Other,FAQ,7/31/2023,1200,3000,2100
Punjab,Mohali,Kurali,Cabbage,Other,FAQ,7/31/2023,1500,1600,1550
Punjab,Ropar (Rupnagar),Morinda,Cabbage,Cabbage,FAQ,7/31/2023,1000,1500,1200
Punjab,Tarntaran,Naushera Pannuan,Cabbage,Cabbage,FAQ,7/31/2023,1800,2000,1900
Rajasthan,Jalore,Jalore,Cabbage,Other,FAQ,7/31/2023,2600,3000,2800
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cabbage,Other,FAQ,7/31/2023,1000,1500,1300
Telangana,Karimnagar,Karimnagar,Cabbage,Cabbage,FAQ,7/31/2023,1600,1600,1600
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Cabbage,Cabbage,FAQ,7/31/2023,2000,2500,2000
Telangana,Medak,Sangareddy,Cabbage,Cabbage,FAQ,7/31/2023,1500,1500,1500
Telangana,Ranga Reddy,Chevella,Cabbage,Cabbage,FAQ,7/31/2023,2000,2000,2000
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Cabbage,Cabbage,FAQ,7/31/2023,1700,1700,1700
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Cabbage,Cabbage,FAQ,7/31/2023,1700,1700,1700
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Cabbage,Cabbage,FAQ,7/31/2023,1700,1700,1700
Telangana,Warangal,Warangal,Cabbage,Cabbage,FAQ,7/31/2023,1800,2000,1900
Uttar Pradesh,Aligarh,Charra,Cabbage,Cabbage,FAQ,7/31/2023,1550,1650,1600
Uttar Pradesh,Auraiya,Achalda,Cabbage,Cabbage,FAQ,7/31/2023,2300,2400,2360
Uttar Pradesh,Badaun,Badayoun,Cabbage,Cabbage,FAQ,7/31/2023,1730,1840,1780
Uttar Pradesh,Bulandshahar,Sikarpur,Cabbage,Cabbage,FAQ,7/31/2023,1600,1800,1700
Uttar Pradesh,Ghaziabad,Noida,Cabbage,Cabbage,FAQ,7/31/2023,1440,1550,1490
Uttar Pradesh,Jalaun (Orai),Orai,Cabbage,Cabbage,FAQ,7/31/2023,1500,1700,1600
